,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
3541,1,41,4.364383561643836,1,0,0,0,3,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3542,1,34,0.2794520547945205,1,0,0,0,3,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3543,0,60,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3544,0,67,-1000.6657534246576,1,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3545,0,39,4.112328767123287,1,0,0,0,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3546,0,58,1.1095890410958904,1,0,0,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3547,0,45,-1000.6657534246576,1,0,0,0,2,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3548,0,68,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3549,0,50,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3550,0,41,6.780821917808219,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3551,0,53,4.449315068493151,1,1,1,0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3552,0,62,7.619178082191781,1,1,1,0,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3553,0,38,5.282191780821917,1,0,0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3554,0,62,-1000.6657534246576,1,0,1,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3555,1,32,1.7753424657534247,1,1,1,0,2,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3556,2,43,4.282191780821917,1,0,0,0,4,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3557,0,28,6.364383561643836,1,1,0,1,2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3558,2,43,12.117808219178082,1,1,1,0,4,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3559,0,53,32.71232876712329,1,0,1,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3560,1,31,4.863013698630137,1,0,0,0,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3561,0,60,14.287671232876711,1,0,0,1,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3562,1,33,9.534246575342468,1,0,0,0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
3563,2,36,10.2,1,0,0,0,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3564,0,49,8.780821917808218,1,0,0,0,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3565,0,54,5.693150684931507,1,1,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3566,0,43,6.616438356164384,1,0,0,0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3567,0,54,-1000.6657534246576,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3568,0,27,1.5287671232876712,1,0,0,0,2,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3569,0,56,10.868493150684932,1,0,0,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3570,1,42,18.2054794520548,1,0,0,0,3,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3571,1,38,1.6904109589041096,1,0,0,0,3,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3572,0,49,8.367123287671232,1,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3573,1,31,6.780821917808219,1,0,0,0,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3574,0,60,-1000.6657534246576,1,0,1,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3575,0,46,1.0273972602739727,1,0,0,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3576,1,36,4.693150684931507,1,0,0,0,3,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3577,1,42,7.534246575342466,1,0,0,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3578,0,35,2.5287671232876714,1,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3579,0,55,-1000.6657534246576,1,0,1,0,2,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3580,0,53,5.197260273972603,1,1,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
3581,0,66,-1000.6657534246576,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3582,1,44,5.778082191780822,1,1,0,0,3,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3583,0,59,-1000.6657534246576,1,0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3584,0,59,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3585,0,51,8.038356164383561,1,1,0,0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3586,0,27,4.2027397260273975,1,0,0,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3587,0,45,18.295890410958904,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3588,0,55,19.213698630136985,1,1,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3589,0,50,16.791780821917808,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3590,1,47,0.7808219178082192,1,0,0,0,3,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3591,0,56,1.115068493150685,1,0,1,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3592,0,44,13.293150684931506,1,0,0,0,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3593,0,40,13.873972602739729,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3594,0,35,9.7013698630137,1,0,0,0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3595,0,60,6.953424657534247,1,1,1,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3596,0,55,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3597,0,48,4.950684931506849,1,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3598,1,41,11.627397260273971,1,1,0,0,3,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3599,0,60,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3600,0,51,-1000.6657534246576,1,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3601,1,40,2.2849315068493152,1,0,0,1,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3602,0,56,4.7835616438356166,1,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3603,0,59,1.695890410958904,1,0,0,0,2,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3604,0,65,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3605,0,50,24.13150684931507,1,0,0,0,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3606,0,53,20.54794520547945,1,0,0,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3607,0,59,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3608,0,44,6.6219178082191785,1,1,1,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3609,1,45,6.786301369863014,1,0,0,0,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3610,0,25,4.035616438356165,1,0,0,0,1,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3611,0,54,1.367123287671233,1,0,0,0,2,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3612,1,51,4.035616438356165,1,1,1,0,3,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3613,0,48,3.4547945205479453,1,0,0,0,2,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3614,1,40,4.2027397260273975,1,0,0,0,2,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3615,0,65,-1000.6657534246576,1,0,1,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3616,1,45,3.536986301369863,1,0,0,0,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3617,0,51,12.704109589041096,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3618,0,53,6.701369863013698,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3619,0,60,-1000.6657534246576,1,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3620,1,28,2.452054794520548,1,0,0,0,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3621,0,37,10.12054794520548,1,1,1,0,2,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3622,0,40,8.178082191780822,1,1,0,1,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3623,0,61,-1000.6657534246576,1,0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3624,0,55,17.268493150684932,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3625,0,32,2.095890410958904,1,0,1,0,2,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3626,0,34,10.178082191780822,1,0,0,1,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3627,0,28,5.67945205479452,1,0,0,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3628,0,31,6.345205479452055,1,0,0,1,2,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3629,2,32,3.4273972602739726,1,1,0,0,4,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3630,0,56,17.687671232876713,1,0,0,1,2,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3631,0,42,8.767123287671232,1,0,0,1,2,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3632,0,46,1.8438356164383565,1,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3633,1,52,1.5095890410958903,1,1,0,0,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3634,1,34,15.687671232876712,1,0,0,0,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3635,0,35,0.7616438356164383,1,0,0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3636,0,31,5.512328767123288,1,0,0,0,2,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3637,0,63,-1000.6657534246576,1,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3638,0,61,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3639,0,50,4.931506849315069,1,0,0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3640,0,28,5.767123287671233,1,1,1,0,1,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3641,1,32,3.263013698630137,1,1,1,0,3,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3642,0,48,9.432876712328769,1,0,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3643,0,57,15.186301369863012,1,0,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3644,0,48,21.18904109589041,1,1,1,0,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3645,1,34,7.6,1,0,1,0,3,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3646,2,40,3.1780821917808217,1,1,1,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3647,0,53,7.6,1,0,1,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3648,1,42,21.778082191780825,1,1,1,0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3649,0,32,11.435616438356163,1,0,0,0,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3650,0,47,4.515068493150685,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3651,0,60,-1000.6657534246576,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3652,0,36,8.6,1,1,1,0,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3653,0,46,8.01917808219178,1,0,1,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3654,0,36,10.76986301369863,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3655,3,39,9.684931506849315,1,0,0,0,5,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3656,2,30,7.265753424657534,1,1,0,0,4,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3657,0,50,6.934246575342466,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3658,1,38,2.0136986301369864,1,0,1,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3659,0,62,-1000.6657534246576,1,0,0,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3660,0,36,3.1780821917808217,1,1,0,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3661,0,40,11.183561643835615,1,0,0,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3662,0,54,3.263013698630137,1,0,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3663,0,43,15.02191780821918,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3664,1,34,8.517808219178082,1,1,1,0,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3665,0,52,1.1753424657534246,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3666,1,42,3.263013698630137,1,0,0,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3667,0,38,14.602739726027398,1,0,1,0,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
3668,2,42,16.523287671232875,1,0,1,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3669,0,60,-1000.6657534246576,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3670,0,55,6.934246575342466,1,1,1,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3671,0,34,5.597260273972603,1,1,0,0,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3672,1,36,12.183561643835615,1,1,0,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3673,0,63,9.265753424657534,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3674,0,58,-1000.6657534246576,1,0,1,0,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3675,0,36,8.01917808219178,1,1,0,0,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3676,0,48,1.9315068493150684,1,1,0,0,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3677,1,38,17.775342465753425,1,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3678,0,63,-1000.6657534246576,1,0,1,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3679,0,53,33.78630136986301,1,0,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3680,0,29,10.684931506849315,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3681,0,51,4.016438356164383,1,1,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3682,0,37,9.6,1,0,1,1,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3683,0,54,0.5123287671232877,1,1,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3684,0,48,7.101369863013699,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3685,0,50,3.1780821917808217,1,1,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3686,0,39,4.934246575342466,1,1,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3687,1,29,2.8465753424657536,1,1,0,0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3688,0,31,2.26027397260274,1,1,1,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3689,0,29,8.01917808219178,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3690,0,46,11.435616438356163,1,1,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3691,2,28,2.0136986301369864,1,0,1,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3692,0,60,14.353424657534246,1,1,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3693,0,32,2.6794520547945204,1,1,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3694,0,61,-1000.6657534246576,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3695,0,54,12.353424657534246,1,1,0,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3696,0,55,0.6794520547945205,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3697,0,57,6.016438356164383,1,1,0,0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3698,0,40,7.76986301369863,1,1,0,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3699,0,51,9.936986301369863,1,1,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3700,0,59,10.6,1,0,0,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3701,0,65,-1000.6657534246576,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3702,0,44,19.526027397260275,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3703,0,51,9.517808219178082,1,1,1,0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3704,0,59,-1000.6657534246576,1,0,1,0,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3705,2,38,0.6794520547945205,1,1,1,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3706,0,39,9.432876712328769,1,0,0,0,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3707,2,44,0.5945205479452055,1,1,1,0,3,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3708,1,54,3.5972602739726027,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3709,0,24,0.5945205479452055,1,1,1,0,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3710,1,37,4.597260273972603,1,1,1,1,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3711,0,35,6.263013698630137,1,1,0,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3712,0,50,15.271232876712329,1,1,1,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3713,1,35,5.597260273972603,1,0,1,0,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3714,0,31,8.432876712328767,1,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
3715,0,30,7.432876712328767,1,1,0,0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3716,0,30,7.432876712328767,1,1,0,0,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3717,0,24,2.5945205479452054,1,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3718,0,35,4.178082191780822,1,1,0,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3719,0,38,2.6794520547945204,1,0,0,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3720,2,32,4.101369863013699,1,1,1,0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3721,0,41,4.016438356164383,1,1,1,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
